symbol,timestamp,price,volume,bid,ask,kinesis_timestamp,sequence_number
GOOGL,2025-12-26T15:13:34.012743,158.73,9196,158.71,158.74,2025-12-26 15:13:34.117000-06:00,49670264113246220113422590911206447029297695546331365378
MSFT,2025-12-26T15:13:34.078059,339.58,5480,339.54,339.61,2025-12-26 15:13:34.180000-06:00,49670264113246220113422590911213700584215383321379602434
AMZN,2025-12-26T15:13:34.137861,134.2,5346,134.19,134.21,2025-12-26 15:13:34.235000-06:00,49670264113246220113422590911220954139133071165147316226
JPM,2025-12-26T15:13:34.194725,143.45,9980,143.44,143.47,2025-12-26 15:13:34.293000-06:00,49670264113246220113422590911226998768231144311020847106
AAPL,2025-12-26T15:13:34.251736,125.07,7160,125.06,125.08,2025-12-26 15:13:34.348000-06:00,49670264113246220113422590911230625545689988198544965634
GOOGL,2025-12-26T15:13:34.307583,159.88,3581,159.86,159.9,2025-12-26 15:13:34.406000-06:00,49670264113246220113422590911236670174788061344418496514
MSFT,2025-12-26T15:13:34.364590,341.25,4573,341.21,341.28,2025-12-26 15:13:34.461000-06:00,49670264113246220113422590911242714803886134490292027394
AMZN,2025-12-26T15:13:34.420455,134.26,2228,134.25,134.28,2025-12-26 15:13:34.516000-06:00,49670264113246220113422590911247550507164593006990852098
JPM,2025-12-26T15:13:34.474453,143.87,5781,143.86,143.88,2025-12-26 15:13:34.570000-06:00,49670264113246220113422590911252386210443051523689676802
AAPL,2025-12-26T15:13:34.528305,125.81,3632,125.8,125.82,2025-12-26 15:13:34.630000-06:00,49670264113246220113422590911256012987901895411213795330
GOOGL,2025-12-26T15:13:34.588374,160.34,7213,160.32,160.35,2025-12-26 15:13:34.686000-06:00,49670264113246220113422590911266893320278427073786150914
MSFT,2025-12-26T15:13:34.646951,338.73,5756,338.69,338.76,2025-12-26 15:13:34.747000-06:00,49670264113246220113422590911269311171917656332135563266
AMZN,2025-12-26T15:13:34.704846,134.92,5369,134.9,134.93,2025-12-26 15:13:34.801000-06:00,49670264113246220113422590911271729023556885590484975618
JPM,2025-12-26T15:13:34.759821,143.81,3413,143.8,143.83,2025-12-26 15:13:34.855000-06:00,49670264113246220113422590911280191504294187994707918850
AAPL,2025-12-26T15:13:34.813556,126.16,8507,126.15,126.18,2025-12-26 15:13:34.911000-06:00,49670264113246220113422590911282609355933417253057331202
GOOGL,2025-12-26T15:13:34.869556,160.33,6053,160.32,160.35,2025-12-26 15:13:34.967000-06:00,49670264113246220113422590911286236133392261140581449730
MSFT,2025-12-26T15:13:34.924432,341.22,7142,341.19,341.26,2025-12-26 15:13:35.026000-06:00,49670264113246220113422590911291071836670719657280274434
AMZN,2025-12-26T15:13:34.984580,136.24,7869,136.22,136.25,2025-12-26 15:13:35.080000-06:00,49670264113246220113422590911295907539949178173979099138
JPM,2025-12-26T15:13:35.038295,143.48,7070,143.47,143.5,2025-12-26 15:13:35.139000-06:00,49670264113246220113422590911301952169047251319852630018
AAPL,2025-12-26T15:13:35.097170,125.26,6521,125.24,125.27,2025-12-26 15:13:35.191000-06:00,49670264113246220113422590911303161094866866017746812930
GOOGL,2025-12-26T15:13:35.152061,159.31,9488,159.3,159.33,2025-12-26 15:13:35.249000-06:00,49670264113246220113422590911306787872325709905270931458
MSFT,2025-12-26T15:13:35.252339,342.98,7886,342.94,343.01,2025-12-26 15:13:35.348000-06:00,49670264113246220113422590911315250353063012309493874690
AMZN,2025-12-26T15:13:35.307198,135.09,8310,135.08,135.11,2025-12-26 15:13:35.407000-06:00,49670264113246220113422590911318877130521856197017993218
JPM,2025-12-26T15:13:35.367188,144.16,4712,144.15,144.17,2025-12-26 15:13:35.462000-06:00,49670264113246220113422590911320086056341470826192699394
AAPL,2025-12-26T15:13:35.421102,126.28,9596,126.27,126.3,2025-12-26 15:13:35.519000-06:00,49670264113246220113422590911324921759619929342891524098
GOOGL,2025-12-26T15:13:35.478978,160.14,3862,160.12,160.15,2025-12-26 15:13:35.577000-06:00,49670264113246220113422590911334593166176846376289173506
MSFT,2025-12-26T15:13:35.537682,342.47,9091,342.44,342.51,2025-12-26 15:13:35.632000-06:00,49670264113246220113422590911335802091996461005463879682
AMZN,2025-12-26T15:13:35.593331,136.21,2866,136.19,136.22,2025-12-26 15:13:35.690000-06:00,49670264113246220113422590911338219943635690263813292034
JPM,2025-12-26T15:13:35.649454,143.37,1882,143.36,143.39,2025-12-26 15:13:35.753000-06:00,49670264113246220113422590911351518127651451184735059970
AAPL,2025-12-26T15:13:35.713322,126.4,4696,126.38,126.41,2025-12-26 15:13:35.808000-06:00,49670264113246220113422590911359980608388753588958003202
GOOGL,2025-12-26T15:13:35.765992,159.05,4700,159.04,159.07,2025-12-26 15:13:35.864000-06:00,49670264113246220113422590911367234163306441364006240258
MSFT,2025-12-26T15:13:35.822963,340.37,8460,340.33,340.4,2025-12-26 15:13:35.925000-06:00,49670264113246220113422590911372069866584899880705064962
AMZN,2025-12-26T15:13:35.882867,136.47,1969,136.46,136.49,2025-12-26 15:13:35.980000-06:00,49670264113246220113422590911374487718224129139054477314
JPM,2025-12-26T15:13:35.939047,143.97,5346,143.96,143.99,2025-12-26 15:13:36.040000-06:00,49670264113246220113422590911378114495682973026578595842
AAPL,2025-12-26T15:13:36.000926,126.67,5682,126.66,126.68,2025-12-26 15:13:36.098000-06:00,49670264113246220113422590911384159124781046172452126722
GOOGL,2025-12-26T15:13:36.057788,157.92,2132,157.9,157.93,2025-12-26 15:13:36.154000-06:00,49670264113246220113422590911385368050600660801626832898
MSFT,2025-12-26T15:13:36.112454,338.52,9663,338.48,338.55,2025-12-26 15:13:36.208000-06:00,49670264113246220113422590911387785902239890059976245250
AMZN,2025-12-26T15:13:36.166437,137.76,7036,137.74,137.77,2025-12-26 15:13:36.268000-06:00,49670264113246220113422590911388994828059504689150951426
JPM,2025-12-26T15:13:36.227232,144.54,7056,144.53,144.56,2025-12-26 15:13:36.325000-06:00,49670264113246220113422590911391412679698733947500363778
AAPL,2025-12-26T15:13:36.284338,125.41,6183,125.4,125.42,2025-12-26 15:13:36.380000-06:00,49670264113246220113422590911393830531337963205849776130
GOOGL,2025-12-26T15:13:36.339100,157.98,6951,157.96,157.99,2025-12-26 15:13:36.436000-06:00,49670264113246220113422590911399875160436036351723307010
MSFT,2025-12-26T15:13:36.396801,336.45,2325,336.41,336.48,2025-12-26 15:13:36.494000-06:00,49670264113246220113422590911401084086255650980898013186
AMZN,2025-12-26T15:13:36.455794,138.19,4959,138.18,138.21,2025-12-26 15:13:36.557000-06:00,49670264113246220113422590911403501937894880239247425538
JPM,2025-12-26T15:13:36.516158,144.64,5906,144.63,144.66,2025-12-26 15:13:36.614000-06:00,49670264113246220113422590911410755492812568014295662594
AAPL,2025-12-26T15:13:36.575605,125.58,9693,125.57,125.59,2025-12-26 15:13:36.671000-06:00,49670264113246220113422590911418009047730255789343899650
GOOGL,2025-12-26T15:13:36.629728,158.03,8797,158.02,158.05,2025-12-26 15:13:36.725000-06:00,49670264113246220113422590911420426899369485047693312002
MSFT,2025-12-26T15:13:36.685671,338.29,5019,338.25,338.32,2025-12-26 15:13:36.783000-06:00,49670264113246220113422590911426471528467558193566842882
AMZN,2025-12-26T15:13:36.741973,137.24,1857,137.23,137.25,2025-12-26 15:13:36.839000-06:00,49670264113246220113422590911428889380106787451916255234
JPM,2025-12-26T15:13:36.797083,145.15,6457,145.13,145.16,2025-12-26 15:13:36.898000-06:00,49670264113246220113422590911436142935024475226964492290
AAPL,2025-12-26T15:13:36.855646,126.62,3450,126.6,126.63,2025-12-26 15:13:36.979000-06:00,49670264113246220113422590911440978638302933743663316994
GOOGL,2025-12-26T15:13:36.939930,158.5,1740,158.48,158.51,2025-12-26 15:13:37.054000-06:00,49670264113246220113422590911456694673957923922934497282
MSFT,2025-12-26T15:13:37.013053,341.28,6001,341.25,341.31,2025-12-26 15:13:37.110000-06:00,49670264113246220113422590911468783932154070283401035778
AMZN,2025-12-26T15:13:37.068625,136.55,4396,136.54,136.56,2025-12-26 15:13:37.166000-06:00,49670264113246220113422590911474828561252143429274566658
JPM,2025-12-26T15:13:37.125290,144.11,4518,144.09,144.12,2025-12-26 15:13:37.219000-06:00,49670264113246220113422590911476037487071758058449272834
AAPL,2025-12-26T15:13:37.177344,127.44,6272,127.43,127.46,2025-12-26 15:13:37.274000-06:00,49670264113246220113422590911478455338710987316798685186
GOOGL,2025-12-26T15:13:37.233129,157.55,9823,157.53,157.56,2025-12-26 15:13:37.328000-06:00,49670264113246220113422590911484499967809060462672216066
MSFT,2025-12-26T15:13:37.286431,339.75,4077,339.71,339.78,2025-12-26 15:13:37.386000-06:00,49670264113246220113422590911486917819448289721021628418
AMZN,2025-12-26T15:13:37.345139,135.27,8194,135.25,135.28,2025-12-26 15:13:37.439000-06:00,49670264113246220113422590911491753522726748237720453122
JPM,2025-12-26T15:13:37.397890,142.91,3578,142.9,142.93,2025-12-26 15:13:37.493000-06:00,49670264113246220113422590911506260632562123787816927234
AAPL,2025-12-26T15:13:37.453264,126.41,3889,126.39,126.42,2025-12-26 15:13:37.551000-06:00,49670264113246220113422590911509887410020967675341045762
GOOGL,2025-12-26T15:13:37.510089,158.82,1228,158.81,158.84,2025-12-26 15:13:37.607000-06:00,49670264113246220113422590911523185594036728596262813698
MSFT,2025-12-26T15:13:37.566014,336.51,4966,336.47,336.54,2025-12-26 15:13:37.661000-06:00,49670264113246220113422590911524394519856343225437519874
AMZN,2025-12-26T15:13:37.619601,135.28,1374,135.26,135.29,2025-12-26 15:13:37.717000-06:00,49670264113246220113422590911525603445675957854612226050
JPM,2025-12-26T15:13:37.675590,143.17,6630,143.16,143.19,2025-12-26 15:13:37.773000-06:00,49670264113246220113422590911531648074774031000485756930
AAPL,2025-12-26T15:13:37.731547,127.36,1065,127.35,127.37,2025-12-26 15:13:37.829000-06:00,49670264113246220113422590911532857000593645629660463106
GOOGL,2025-12-26T15:13:37.787854,159.75,9885,159.74,159.77,2025-12-26 15:13:37.884000-06:00,49670264113246220113422590911537692703872104146359287810
MSFT,2025-12-26T15:13:37.843206,336.84,4810,336.8,336.87,2025-12-26 15:13:37.938000-06:00,49670264113246220113422590911541319481330948033883406338
AMZN,2025-12-26T15:13:37.897593,134.71,6755,134.7,134.72,2025-12-26 15:13:37.994000-06:00,49670264113246220113422590911544946258789791921407524866
JPM,2025-12-26T15:13:37.953400,142.09,6008,142.07,142.1,2025-12-26 15:13:38.053000-06:00,49670264113246220113422590911549781962068250438106349570
AAPL,2025-12-26T15:13:38.012830,127.84,3086,127.83,127.85,2025-12-26 15:13:38.109000-06:00,49670264113246220113422590911552199813707479696455761922
GOOGL,2025-12-26T15:13:38.068111,160.16,4421,160.15,160.18,2025-12-26 15:13:38.164000-06:00,49670264113246220113422590911554617665346708954805174274
MSFT,2025-12-26T15:13:38.121756,334.25,6800,334.22,334.29,2025-12-26 15:13:38.217000-06:00,49670264113246220113422590911555826591166323583979880450
AMZN,2025-12-26T15:13:38.175513,135.78,6744,135.77,135.79,2025-12-26 15:13:38.275000-06:00,49670264113246220113422590911558244442805552842329292802
JPM,2025-12-26T15:13:38.234815,141.9,9807,141.89,141.92,2025-12-26 15:13:38.331000-06:00,49670264113246220113422590911565497997723240617377529858
AAPL,2025-12-26T15:13:38.289664,128.0,7919,127.99,128.01,2025-12-26 15:13:38.387000-06:00,49670264113246220113422590911566706923542855246552236034
GOOGL,2025-12-26T15:13:38.345710,161.31,1135,161.3,161.33,2025-12-26 15:13:38.442000-06:00,49670264113246220113422590911569124775182084504901648386
MSFT,2025-12-26T15:13:38.400605,334.19,6324,334.16,334.22,2025-12-26 15:13:38.501000-06:00,49670264113246220113422590911570333701001699134076354562
AMZN,2025-12-26T15:13:38.459907,135.77,6941,135.76,135.79,2025-12-26 15:13:38.556000-06:00,49670264113246220113422590911577587255919386909124591618
JPM,2025-12-26T15:13:38.513992,142.76,9628,142.75,142.77,2025-12-26 15:13:38.613000-06:00,49670264113246220113422590911582422959197845425823416322
AAPL,2025-12-26T15:13:38.574863,127.09,3725,127.08,127.1,2025-12-26 15:13:38.671000-06:00,49670264113246220113422590911596930069033220975919890434
GOOGL,2025-12-26T15:13:38.629740,162.21,6999,162.2,162.23,2025-12-26 15:13:38.755000-06:00,49670264113246220113422590911601765772311679492618715138
MSFT,2025-12-26T15:13:38.714671,335.72,1356,335.69,335.75,2025-12-26 15:13:38.810000-06:00,49670264113246220113422590911613855030507825784365776898
AMZN,2025-12-26T15:13:38.769474,136.57,1688,136.55,136.58,2025-12-26 15:13:38.865000-06:00,49670264113246220113422590911616272882147055042715189250
JPM,2025-12-26T15:13:38.824780,142.21,3275,142.2,142.22,2025-12-26 15:13:38.922000-06:00,49670264113246220113422590911618690733786284301064601602
AAPL,2025-12-26T15:13:38.880801,128.26,4969,128.25,128.27,2025-12-26 15:13:38.977000-06:00,49670264113246220113422590911622317511245128188588720130
GOOGL,2025-12-26T15:13:38.935855,162.02,6218,162.0,162.03,2025-12-26 15:13:39.029000-06:00,49670264113246220113422590911627153214523586705287544834
MSFT,2025-12-26T15:13:38.989534,334.45,7510,334.41,334.48,2025-12-26 15:13:39.083000-06:00,49670264113246220113422590911629571066162816101075910658
AMZN,2025-12-26T15:13:39.045850,136.34,8002,136.33,136.36,2025-12-26 15:13:39.141000-06:00,49670264113246220113422590911633197843621659988600029186
JPM,2025-12-26T15:13:39.100376,142.72,4574,142.71,142.73,2025-12-26 15:13:39.204000-06:00,49670264113246220113422590911636824621080503876124147714
AAPL,2025-12-26T15:13:39.163497,127.35,1434,127.33,127.36,2025-12-26 15:13:39.261000-06:00,49670264113246220113422590911641660324358962392822972418
GOOGL,2025-12-26T15:13:39.221560,161.89,7072,161.87,161.9,2025-12-26 15:13:39.316000-06:00,49670264113246220113422590911646496027637420909521797122
MSFT,2025-12-26T15:13:39.275840,333.91,3895,333.87,333.94,2025-12-26 15:13:39.373000-06:00,49670264113246220113422590911669465618210098863841214466
AMZN,2025-12-26T15:13:39.333848,136.95,4451,136.93,136.96,2025-12-26 15:13:39.432000-06:00,49670264113246220113422590911674301321488557380540039170
JPM,2025-12-26T15:13:39.392557,143.31,9848,143.3,143.33,2025-12-26 15:13:39.489000-06:00,49670264113246220113422590911679137024767015897238863874
AAPL,2025-12-26T15:13:39.472432,127.83,8576,127.82,127.84,2025-12-26 15:13:39.569000-06:00,49670264113246220113422590911686390579684703672287100930
GOOGL,2025-12-26T15:13:39.527363,161.48,6856,161.47,161.5,2025-12-26 15:13:39.623000-06:00,49670264113246220113422590911705733392798537739082399746
MSFT,2025-12-26T15:13:39.581099,334.56,4236,334.52,334.59,2025-12-26 15:13:39.679000-06:00,49670264113246220113422590911709360170257381626606518274
AMZN,2025-12-26T15:13:39.637016,137.89,7450,137.88,137.91,2025-12-26 15:13:39.736000-06:00,49670264113246220113422590911712986947716225514130636802
JPM,2025-12-26T15:13:39.694139,142.95,1442,142.94,142.96,2025-12-26 15:13:39.791000-06:00,49670264113246220113422590911716613725175069401654755330
AAPL,2025-12-26T15:13:39.752543,126.65,9743,126.64,126.66,2025-12-26 15:13:39.848000-06:00,49670264113246220113422590911728702983371215693401817090
GOOGL,2025-12-26T15:13:39.807469,160.83,1158,160.81,160.84,2025-12-26 15:13:39.903000-06:00,49670264113246220113422590911738374389928132726799466498
MSFT,2025-12-26T15:13:39.864290,333.31,3921,333.28,333.34,2025-12-26 15:13:39.961000-06:00,49670264113246220113422590911772224312877342343691239426
AMZN,2025-12-26T15:13:39.918882,137.73,1884,137.71,137.74,2025-12-26 15:13:40.019000-06:00,49670264113246220113422590911784313571073488635438301186
JPM,2025-12-26T15:13:39.979816,143.98,5031,143.97,144.0,2025-12-26 15:13:40.080000-06:00,49670264113246220113422590911789149274351947152137125890
AAPL,2025-12-26T15:13:40.038555,126.45,2964,126.43,126.46,2025-12-26 15:13:40.135000-06:00,49670264113246220113422590911791567125991176410486538242
GOOGL,2025-12-26T15:13:40.093597,161.29,6187,161.27,161.3,2025-12-26 15:13:40.191000-06:00,49670264113246220113422590911797611755089249556360069122
MSFT,2025-12-26T15:13:40.148913,336.08,7703,336.05,336.12,2025-12-26 15:13:40.243000-06:00,49670264113246220113422590911800029606728478814709481474
AMZN,2025-12-26T15:13:40.202672,138.76,2139,138.75,138.77,2025-12-26 15:13:40.299000-06:00,49670264113246220113422590911813327790744239735631249410
JPM,2025-12-26T15:13:40.258906,145.36,2866,145.34,145.37,2025-12-26 15:13:40.354000-06:00,49670264113246220113422590911820581345661927510679486466
AAPL,2025-12-26T15:13:40.312812,126.26,4082,126.25,126.28,2025-12-26 15:13:40.410000-06:00,49670264113246220113422590911824208123120771398203604994
GOOGL,2025-12-26T15:13:40.368404,159.84,7947,159.82,159.85,2025-12-26 15:13:40.465000-06:00,49670264113246220113422590911830252752218844544077135874
MSFT,2025-12-26T15:13:40.425059,338.5,2534,338.46,338.53,2025-12-26 15:13:40.522000-06:00,49670264113246220113422590911848386639513064119136681986
AMZN,2025-12-26T15:13:40.482099,137.82,6696,137.81,137.83,2025-12-26 15:13:40.578000-06:00,49670264113246220113422590911852013416971908006660800514
JPM,2025-12-26T15:13:40.536810,145.56,4538,145.55,145.57,2025-12-26 15:13:40.632000-06:00,49670264113246220113422590911854431268611137265010212866
AAPL,2025-12-26T15:13:40.590696,127.38,1585,127.37,127.39,2025-12-26 15:13:40.688000-06:00,49670264113246220113422590911858058046069981152534331394
GOOGL,2025-12-26T15:13:40.649332,159.62,5803,159.6,159.63,2025-12-26 15:13:40.747000-06:00,49670264113246220113422590911868938378446512815106686978
MSFT,2025-12-26T15:13:40.705087,340.99,5885,340.95,341.02,2025-12-26 15:13:40.801000-06:00,49670264113246220113422590911873774081724971331805511682
AMZN,2025-12-26T15:13:40.760084,138.37,5583,138.36,138.38,2025-12-26 15:13:40.861000-06:00,49670264113246220113422590911891907969019190769426104322
JPM,2025-12-26T15:13:40.825948,144.82,6511,144.81,144.84,2025-12-26 15:13:40.923000-06:00,49670264113246220113422590911905206153034951690347872258
AAPL,2025-12-26T15:13:40.885814,126.99,9850,126.98,127.01,2025-12-26 15:13:40.986000-06:00,49670264113246220113422590911914877559591868723745521666
GOOGL,2025-12-26T15:13:40.943921,158.35,4626,158.33,158.36,2025-12-26 15:13:41.042000-06:00,49670264113246220113422590911924548966148785757143171074
MSFT,2025-12-26T15:13:41.001592,341.81,2908,341.78,341.85,2025-12-26 15:13:41.096000-06:00,49670264113246220113422590911928175743607629644667289602
